label,area,mean_intensity_GFP_ska,fname_GFP_ska,GFP_ska_cyto,GFP_ska_bg,mean_intensity_CENP_B_ds_red,fname_CENP_B_ds_red,CENP_B_ds_red_cyto,CENP_B_ds_red_bg
38_2,8.0,5492.75,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,17373.125,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_3,93.0,9499.731182795698,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,17089.279569892475,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_4,14.0,6544.785714285715,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,18556.85714285714,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_5,8.0,13672.25,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,17974.25,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_6,37.0,7360.027027027027,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,17800.64864864865,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_7,41.0,10670.951219512195,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,19774.926829268294,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_8,8.0,9236.75,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,16951.0,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_9,5.0,10410.0,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,18584.0,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_10,27.0,9108.074074074075,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,18563.037037037036,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_11,36.0,8755.166666666666,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,17907.305555555555,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_12,5.0,6298.8,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,17867.0,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_13,5.0,5744.4,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,17188.2,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_14,32.0,11625.21875,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,18757.6875,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_15,5.0,10062.8,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,19024.2,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_16,10.0,6517.0,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,17953.8,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
38_17,5.0,7306.4,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C1_T0.tif,4406.009103699413,2801.015,20396.6,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z38_C0_T0.tif,14223.40881391201,10727.885
39_14,8.0,9598.375,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z39_C1_T0.tif,4512.241908393481,2813.7075,17083.875,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z39_C0_T0.tif,14159.443713607936,10859.43
40_1,4.0,4930.0,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C1_T0.tif,4422.888621794872,2751.4675,21780.25,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C0_T0.tif,14155.846386506779,10983.3475
40_3,21.0,7275.0952380952385,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C1_T0.tif,4422.888621794872,2751.4675,17314.285714285714,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C0_T0.tif,14155.846386506779,10983.3475
40_4,8.0,5158.875,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C1_T0.tif,4422.888621794872,2751.4675,16852.875,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C0_T0.tif,14155.846386506779,10983.3475
40_5,24.0,7523.083333333333,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C1_T0.tif,4422.888621794872,2751.4675,17570.75,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C0_T0.tif,14155.846386506779,10983.3475
40_6,28.0,7971.0,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C1_T0.tif,4422.888621794872,2751.4675,18534.0,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C0_T0.tif,14155.846386506779,10983.3475
40_7,24.0,10027.666666666666,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C1_T0.tif,4422.888621794872,2751.4675,18157.416666666668,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C0_T0.tif,14155.846386506779,10983.3475
40_8,44.0,9834.15909090909,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C1_T0.tif,4422.888621794872,2751.4675,18510.159090909092,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C0_T0.tif,14155.846386506779,10983.3475
40_9,27.0,11230.555555555555,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C1_T0.tif,4422.888621794872,2751.4675,18832.48148148148,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C0_T0.tif,14155.846386506779,10983.3475
40_10,29.0,9364.103448275862,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C1_T0.tif,4422.888621794872,2751.4675,19089.620689655174,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C0_T0.tif,14155.846386506779,10983.3475
40_11,21.0,8444.857142857143,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C1_T0.tif,4422.888621794872,2751.4675,18465.809523809523,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C0_T0.tif,14155.846386506779,10983.3475
40_12,27.0,9572.407407407407,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C1_T0.tif,4422.888621794872,2751.4675,18594.25925925926,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z40_C0_T0.tif,14155.846386506779,10983.3475
41_1,54.0,6877.851851851852,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C1_T0.tif,4377.845094156802,2718.9575,18475.98148148148,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C0_T0.tif,14279.214425374756,10909.7075
41_2,32.0,7593.84375,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C1_T0.tif,4377.845094156802,2718.9575,17848.34375,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C0_T0.tif,14279.214425374756,10909.7075
41_3,18.0,8245.333333333334,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C1_T0.tif,4377.845094156802,2718.9575,19235.11111111111,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C0_T0.tif,14279.214425374756,10909.7075
41_4,35.0,11597.314285714287,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C1_T0.tif,4377.845094156802,2718.9575,19011.8,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C0_T0.tif,14279.214425374756,10909.7075
41_5,29.0,9094.551724137931,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C1_T0.tif,4377.845094156802,2718.9575,18432.41379310345,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C0_T0.tif,14279.214425374756,10909.7075
41_6,32.0,8106.78125,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C1_T0.tif,4377.845094156802,2718.9575,19363.15625,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C0_T0.tif,14279.214425374756,10909.7075
41_7,8.0,9755.625,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C1_T0.tif,4377.845094156802,2718.9575,17636.625,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C0_T0.tif,14279.214425374756,10909.7075
41_8,12.0,6300.25,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C1_T0.tif,4377.845094156802,2718.9575,17672.0,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C0_T0.tif,14279.214425374756,10909.7075
41_9,9.0,7411.222222222223,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C1_T0.tif,4377.845094156802,2718.9575,18937.88888888889,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C0_T0.tif,14279.214425374756,10909.7075
41_10,21.0,8885.285714285714,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C1_T0.tif,4377.845094156802,2718.9575,19432.571428571428,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z41_C0_T0.tif,14279.214425374756,10909.7075
42_1,22.0,7890.318181818182,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C1_T0.tif,4363.079387605901,2723.6375,20445.590909090908,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C0_T0.tif,14400.892443424309,10813.56
42_2,20.0,8198.1,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C1_T0.tif,4363.079387605901,2723.6375,18309.0,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C0_T0.tif,14400.892443424309,10813.56
42_3,29.0,7403.586206896552,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C1_T0.tif,4363.079387605901,2723.6375,20247.206896551725,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C0_T0.tif,14400.892443424309,10813.56
42_4,5.0,7518.6,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C1_T0.tif,4363.079387605901,2723.6375,19767.0,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C0_T0.tif,14400.892443424309,10813.56
42_5,25.0,8939.96,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C1_T0.tif,4363.079387605901,2723.6375,19190.52,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C0_T0.tif,14400.892443424309,10813.56
42_6,30.0,10914.5,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C1_T0.tif,4363.079387605901,2723.6375,19424.066666666666,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C0_T0.tif,14400.892443424309,10813.56
42_7,5.0,12583.0,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C1_T0.tif,4363.079387605901,2723.6375,20823.6,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C0_T0.tif,14400.892443424309,10813.56
42_8,26.0,7635.346153846154,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C1_T0.tif,4363.079387605901,2723.6375,20207.576923076922,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C0_T0.tif,14400.892443424309,10813.56
42_9,5.0,10812.6,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C1_T0.tif,4363.079387605901,2723.6375,20830.4,EXPT-2021-005-SET5_GFP-SKA3WT_CENPBdsRed_MG132_MITOSIS1_R3D_D3D_Z42_C0_T0.tif,14400.892443424309,10813.56
