,label,area,min_intensity_particle,max_intensity_particle,mean_intensity_particle,fname_particle,particle_cyto,particle_bg,min_intensity_mask,max_intensity_mask,mean_intensity_mask,fname_mask,mask_cyto,mask_bg,mask@kt/mask@cyto,particle@kt/particle@cyto,mask@kt/mask@cyto:particle@kt/particle@cyto,mean_intensity_mask/mean_intensity_particle,mean_intensity_particle/mean_intensity_mask,particle@kt/particle@cyto:mask@kt/mask@cyto,condition,cell,Experiment
43,5_1,32.0,995.0,18769.0,6670.84375,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0005.tif,866.8260869565217,193.605,269.0,12479.0,3627.09375,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0005.tif,475.5517241379311,139.6,7.627127746356318,7.695711804684757,0.9910880162785346,0.5437233858160746,1.8391704791198187,1.008992121360653,Interphase,KTProtein_Interphase_1,Expt-1
44,5_2,26.0,375.0,8409.0,3701.192307692308,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0005.tif,866.8260869565217,193.605,603.0,7628.0,2658.269230769231,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0005.tif,475.5517241379311,139.6,5.589863511877868,4.269821090280538,1.309156377676377,0.7182197005123089,1.392331621211025,0.7638506881621743,Interphase,KTProtein_Interphase_1,Expt-1
45,5_3,34.0,760.0,24534.0,7574.294117647059,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0005.tif,866.8260869565217,193.605,280.0,14895.0,3855.705882352941,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0005.tif,475.5517241379311,139.6,8.107858066002123,8.737962818171358,0.9278888265742128,0.5090515132452645,1.964437731703968,1.077715316060032,Interphase,KTProtein_Interphase_1,Expt-1
47,5_5,40.0,289.0,7498.0,2932.925,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0005.tif,866.8260869565217,193.605,363.0,5894.0,2262.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0005.tif,475.5517241379311,139.6,4.757842070915814,3.3835218438079955,1.4061803914825877,0.7714482982006017,1.2962631485901177,0.7111463124198903,Interphase,KTProtein_Interphase_1,Expt-1
48,5_7,38.0,947.0,32819.0,8945.894736842105,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0005.tif,866.8260869565217,193.605,466.0,15102.0,3861.078947368421,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0005.tif,475.5517241379311,139.6,8.119156658232484,10.320287854108864,0.7867180424623492,0.43160344056668154,2.316941678423675,1.2711034271822463,Interphase,KTProtein_Interphase_1,Expt-1
49,5_8,40.0,213.0,12285.0,4160.525,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0005.tif,866.8260869565217,193.605,255.0,8563.0,2916.65,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0005.tif,475.5517241379311,139.6,6.1331919367703565,4.799722877062747,1.2778220938713118,0.7010293172135729,1.4264738655649458,0.7825815540333809,Interphase,KTProtein_Interphase_1,Expt-1
50,5_9,42.0,1267.0,17338.0,6131.142857142857,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0005.tif,866.8260869565217,193.605,172.0,13721.0,3583.4761904761904,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0005.tif,475.5517241379311,139.6,7.535407840171815,7.073094533494794,1.0653622405988956,0.5844711620609845,1.71094840072821,0.9386478719555968,Interphase,KTProtein_Interphase_1,Expt-1
51,5_10,29.0,1050.0,17272.0,6349.172413793103,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0005.tif,866.8260869565217,193.605,315.0,10238.0,3045.310344827586,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0005.tif,475.5517241379311,139.6,6.4037415705895135,7.324620831481234,0.8742761868390811,0.47963894289779824,2.0849016011051478,1.1438033141626212,Interphase,KTProtein_Interphase_1,Expt-1
52,5_11,43.0,504.0,17284.0,6093.116279069767,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0005.tif,866.8260869565217,193.605,378.0,13246.0,3651.186046511628,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0005.tif,475.5517241379311,139.6,7.677789525693365,7.029225782143985,1.0922667394177175,0.5992313094456574,1.6688046572951765,0.9155272827707778,Interphase,KTProtein_Interphase_1,Expt-1
53,5_12,48.0,1025.0,20414.0,6475.125,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0005.tif,866.8260869565217,193.605,277.0,14388.0,4149.208333333333,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0005.tif,475.5517241379311,139.6,8.725041089599495,7.469924010633496,1.1680227372031269,0.6407920053023429,1.5605687832016149,0.8561477171193915,Interphase,KTProtein_Interphase_1,Expt-1
54,5_13,32.0,1095.0,11459.0,4294.34375,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0005.tif,866.8260869565217,193.605,534.0,8298.0,2687.46875,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0005.tif,475.5517241379311,139.6,5.651264864766876,4.954100729798866,1.1407246588214435,0.6258159352054665,1.5979139292317353,0.87663573524672,Interphase,KTProtein_Interphase_1,Expt-1
55,5_14,36.0,1152.0,14934.0,5231.861111111111,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0005.tif,866.8260869565217,193.605,623.0,11037.0,3510.805555555556,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0005.tif,475.5517241379311,139.6,7.382594526220804,6.035652583415537,1.223164260067971,0.6710433402177896,1.490216711897396,0.8175516834872448,Interphase,KTProtein_Interphase_1,Expt-1
56,5_15,44.0,522.0,12068.0,4605.045454545455,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0005.tif,866.8260869565217,193.605,379.0,8843.0,2866.431818181818,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0005.tif,475.5517241379311,139.6,6.027592105523364,5.312536763532401,1.1345977211676763,0.6224546199326825,1.6065428193113074,0.8813696531761457,Interphase,KTProtein_Interphase_1,Expt-1
57,5_16,30.0,330.0,12968.0,4232.9,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0005.tif,866.8260869565217,193.605,404.0,8197.0,2576.833333333333,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0005.tif,475.5517241379311,139.6,5.418618422642785,4.883217133972011,1.1096410980675107,0.6087631017348232,1.6426751180389367,0.9011922879763056,Interphase,KTProtein_Interphase_1,Expt-1
58,7_1,30.0,1284.0,15366.0,5603.033333333334,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,355.0,12897.0,3770.366666666667,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,4.640134007931082,3.4238736335683875,1.3552293409541225,0.672915266135605,1.4860712043921458,0.7378824895393497,Interphase,KTProtein_Interphase_1,Expt-1
59,7_2,9.0,5647.0,20404.0,12849.555555555557,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,1394.0,5393.0,3530.333333333333,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,4.344728565568166,7.852042251471916,0.553324654455816,0.2747436141327845,3.639757026406069,1.8072572619838898,Interphase,KTProtein_Interphase_1,Expt-1
60,7_3,27.0,1187.0,28703.0,9438.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,795.0,8787.0,3258.777777777778,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,4.0105291945849855,5.767325916370021,0.6953879931081178,0.34528266346448167,2.8961778444542943,1.4380461122579689,Interphase,KTProtein_Interphase_1,Expt-1
61,7_4,21.0,1113.0,13269.0,5677.190476190476,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,469.0,9428.0,3173.190476190476,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,3.905198179367467,3.4691892101613044,1.1256803658702403,0.5589367644961878,1.7891111544637364,0.8883516407669779,Interphase,KTProtein_Interphase_1,Expt-1
62,7_5,38.0,540.0,23047.0,7988.236842105263,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,828.0,9581.0,3585.6315789473683,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,4.4127832914708485,4.881411884464452,0.90399732616601,0.4488639545647712,2.227846521936971,1.10619796215676,Interphase,KTProtein_Interphase_1,Expt-1
63,7_6,28.0,1757.0,37884.0,12876.035714285714,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,803.0,17915.0,5197.464285714285,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,6.396441757340157,7.868223614654161,0.8129461071018768,0.4036540749842592,2.4773687718599042,1.230093841724593,Interphase,KTProtein_Interphase_1,Expt-1
64,7_7,44.0,963.0,38359.0,11699.34090909091,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,501.0,14564.0,4525.772727272727,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,5.5698009770893675,7.149174828294978,0.779083056557133,0.3868399735027808,2.5850482589613026,1.2835601950055584,Interphase,KTProtein_Interphase_1,Expt-1
65,7_8,16.0,364.0,9700.0,3864.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,809.0,6188.0,2884.875,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,3.550372624094079,2.361346595924227,1.5035372741223823,0.7465549589182895,1.339486112916504,0.6650982434630375,Interphase,KTProtein_Interphase_1,Expt-1
66,7_9,9.0,218.0,6761.0,2548.6666666666665,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,997.0,4739.0,2861.1111111111118,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,3.5211267605633814,1.5574265012560986,2.2608622350547622,1.1225913331589505,0.8907961165048541,0.44230912635673186,Interphase,KTProtein_Interphase_1,Expt-1
67,7_10,18.0,3385.0,22152.0,12233.611111111111,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,1197.0,5546.0,3428.833333333333,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,4.219814029809927,7.475653995751574,0.5644742295735001,0.28027973933380257,3.5678640289051997,1.7715600599793018,Interphase,KTProtein_Interphase_1,Expt-1
68,7_11,35.0,2510.0,40791.0,14135.42857142857,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,786.0,10537.0,4235.228571428572,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,5.212232619015062,8.63780711368905,0.6034208162341116,0.2996179811618224,3.3375833991081603,1.6572182680751704,Interphase,KTProtein_Interphase_1,Expt-1
69,7_12,24.0,644.0,11446.0,5043.666666666667,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,482.0,10679.0,3551.9166666666665,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,4.3712908519075615,3.082058643801469,1.4183022963235798,0.7042330315246843,1.4199845154024824,0.7050683077875058,Interphase,KTProtein_Interphase_1,Expt-1
70,7_13,40.0,2294.0,46583.0,15045.5,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,965.0,14233.0,4718.675,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,5.807202926295639,9.193929018303152,0.6316345182494596,0.3136269981057459,3.1885010092875645,1.583194032478537,Interphase,KTProtein_Interphase_1,Expt-1
71,7_14,22.0,988.0,16811.0,7556.318181818182,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,513.0,10851.0,3878.727272727273,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,4.77349178921721,4.61747718609218,1.0337878449285998,0.5133091512821901,1.9481437209956405,0.9673164614051606,Interphase,KTProtein_Interphase_1,Expt-1
72,7_15,26.0,1983.0,37863.0,11871.076923076924,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,615.0,11228.0,3762.6153846153848,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,4.63059462074914,7.254118414249166,0.6383400926642342,0.31695653300847565,3.1550067465347347,1.5665630460814535,Interphase,KTProtein_Interphase_1,Expt-1
73,7_16,16.0,3367.0,21165.0,11479.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,1278.0,6454.0,3646.375,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,4.48753931355121,7.014682774474524,0.6397351751786631,0.3176492366661585,3.1481265640533405,1.5631468126177734,Interphase,KTProtein_Interphase_1,Expt-1
74,7_17,34.0,1521.0,29823.0,12042.5,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,754.0,10326.0,4155.911764705882,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,5.1146186082801774,7.358870772185418,0.6950276430470936,0.34510373798678695,2.897679421943228,1.4387916941200596,Interphase,KTProtein_Interphase_1,Expt-1
75,7_18,26.0,452.0,11099.0,4913.2307692307695,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,760.0,6943.0,3125.1153846153848,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,3.846032881380892,3.002352526858575,1.2810064264522185,0.6360611848697395,1.5721757965859722,0.7806362086484817,Interphase,KTProtein_Interphase_1,Expt-1
76,7_19,28.0,2442.0,35145.0,12436.857142857143,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,743.0,9894.0,3232.178571428572,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,3.97779394815495,7.59985256603005,0.5234040941708475,0.25988708676973976,3.8478248859128623,1.9105696939267423,Interphase,KTProtein_Interphase_1,Expt-1
77,7_20,30.0,1317.0,26040.0,8468.5,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,512.0,16882.0,4896.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,6.026172569396965,5.174888697052291,1.1645028371005508,0.5782133789927378,1.729465343299432,0.8587355634872132,Interphase,KTProtein_Interphase_1,Expt-1
78,7_21,38.0,1229.0,27150.0,8739.263157894737,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0007.tif,1636.4603174603174,174.915,743.0,17023.0,5434.421052631579,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0007.tif,812.5555555555555,136.625,6.6880609153130335,5.340345295666881,1.2523648837350796,0.6218397311588355,1.6081314041102523,0.7984893324520397,Interphase,KTProtein_Interphase_1,Expt-1
79,8_1,26.0,1809.0,28587.0,9891.076923076924,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,822.0,14101.0,4464.346153846154,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,4.248634400033077,3.156252772131886,1.3461008058500155,0.4513508679151372,2.2155712353432753,0.7428864135985231,Interphase,KTProtein_Interphase_1,Expt-1
80,8_2,20.0,1361.0,28488.0,10587.05,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,418.0,10876.0,3836.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.6508870852420388,3.3783384934796348,1.0806753356090388,0.36235306341237644,2.7597393287715866,0.9253472963148803,Interphase,KTProtein_Interphase_1,Expt-1
81,8_3,21.0,1714.0,9790.0,4861.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,585.0,8427.0,3406.7619047619046,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.242151330228688,1.5511500764428718,2.090159668923625,0.7008356109364132,1.4268681334041542,0.47843234890996283,Interphase,KTProtein_Interphase_1,Expt-1
82,8_4,14.0,2670.0,24898.0,10597.07142857143,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,1180.0,5158.0,3156.714285714286,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.0041857067483435,3.381536341596204,0.8884085230118398,0.29788553441314647,3.356994162103453,1.1256082917910875,Interphase,KTProtein_Interphase_1,Expt-1
83,8_5,9.0,3866.0,21620.0,11366.666666666666,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,1794.0,5431.0,3573.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.400357003732761,3.627114969944588,0.9374825534644435,0.31434017595307917,3.181266909226607,1.0666865173165354,Interphase,KTProtein_Interphase_1,Expt-1
84,8_6,26.0,1001.0,19019.0,7592.846153846154,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,704.0,12491.0,4126.192307692308,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.926819734735455,2.422884980859376,1.6207206556469083,0.5434315702027211,1.8401580895032672,0.617009474467919,Interphase,KTProtein_Interphase_1,Expt-1
85,8_7,22.0,948.0,14763.0,6329.5,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,623.0,10393.0,4124.818181818182,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.925512004945337,2.019749929817971,1.9435633822743204,0.6516815201545433,1.534491878429903,0.5145188518780485,Interphase,KTProtein_Interphase_1,Expt-1
