label,area,min_intensity_particle,max_intensity_particle,mean_intensity_particle,fname_particle,particle_cyto,particle_bg,min_intensity_mask,max_intensity_mask,mean_intensity_mask,fname_mask,mask_cyto,mask_bg,Particle Intensity * Area,mask@kt/mask@cyto,particle@kt/particle@cyto,mask@kt/mask@cyto:particle@kt/particle@cyto,condition
8_13,19.0,590.0,7980.0,3617.6315789473683,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,804.0,8307.0,3745.1052631578946,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253885,134.85,68735.0,3.564146350768365,1.1543899403880595,3.0874717684825304,Control
8_14,32.0,1423.0,39827.0,11389.59375,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,712.0,14508.0,4467.21875,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253885,134.85,364467.0,4.251368195849092,3.634431025707829,1.169747937373804,Control
8_15,38.0,1474.0,31893.0,11193.921052631578,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,978.0,12921.0,4933.8421052631575,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253885,134.85,425369.0,4.695444880476677,3.571991667657878,1.3145173106060006,Control
9_1,22.0,1864.0,24581.0,9351.863636363636,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,899.0,11334.0,4357.909090909091,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,205741.0,7.961500233571451,2.939844297952926,2.708136699319487,Control
9_2,13.0,723.0,9378.0,4574.538461538462,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,870.0,7596.0,3769.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,59469.00000000001,6.885617334911212,1.4380482152912855,4.78816861750111,Control
9_3,21.0,2547.0,34371.0,13683.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,1131.0,12691.0,4854.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,287343.0,8.867812826654026,4.301376826376743,2.0616219374864238,Control
9_4,21.0,3551.0,33252.0,12530.142857142857,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,1423.0,14663.0,5014.857142857143,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,263133.0,9.161684074014449,3.93896558626795,2.325911174739373,Control
9_5,9.0,5325.0,27559.0,15827.333333333334,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,1623.0,7065.0,4063.5555555555557,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,142446.0,7.423743320431971,4.975467720773235,1.4920694368967287,Control
9_6,31.0,2581.0,20618.0,8540.741935483871,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,1155.0,11703.0,4906.129032258064,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,264763.0,8.963047787696285,2.684860735317867,3.3383659978308438,Control
9_7,28.0,2581.0,26855.0,10249.42857142857,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,771.0,13584.0,4881.107142857143,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,286984.0,8.917335090585324,3.222002085854457,2.767637901209023,Control
9_8,38.0,1178.0,45630.0,12731.263157894737,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,427.0,22256.0,6136.763157894737,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,483788.0,11.21130347048142,4.002189601540043,2.8012924390606853,Control
9_9,30.0,568.0,14153.0,5561.666666666667,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,860.0,11486.0,4201.466666666666,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,166850.0,7.675694272234446,1.7483610404174514,4.390222668426506,Control
9_10,26.0,1197.0,19677.0,7176.076923076923,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,887.0,13111.0,4296.884615384615,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,186578.0,7.850014113506395,2.25586574444347,3.4798232708848644,Control
10_1,22.0,2177.0,22327.0,8596.636363636364,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,949.0,6511.0,2875.8636363636365,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.07450157397693,128.985,189126.0,6.053500296975668,7.255956742855204,0.8342800972368569,Control
10_2,20.0,1156.0,20513.0,7907.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,656.0,9430.0,4068.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.07450157397693,128.985,158148.0,8.564130439584225,6.6742095305033216,1.2831677519927036,Control
10_3,9.0,2784.0,14882.0,7675.666666666667,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,1079.0,4318.0,2395.222222222222,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.07450157397693,128.985,69081.0,5.041782318955391,6.47861593186551,0.7782190473982328,Control
10_4,16.0,3424.0,21139.0,10477.3125,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,1103.0,4518.0,2606.75,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.07450157397693,128.985,167637.0,5.4870341206769355,8.84333395826208,0.6204712099050101,Control
10_5,38.0,1466.0,26265.0,9178.947368421053,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,718.0,10149.0,3687.5526315789475,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.07450157397693,128.985,348800.0,7.762051255880199,7.747454031199153,1.0018841318221783,Control
10_6,28.0,2497.0,24234.0,9273.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,808.0,6341.0,2967.8214285714284,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.07450157397693,128.985,259651.0,6.247065289209781,7.8270497924399836,0.7981379261498651,Control
10_7,43.0,684.0,43343.0,13115.558139534884,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,372.0,14956.0,4661.418604651163,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.07450157397693,128.985,563969.0,9.811973888742381,11.070134700755512,0.8863463863789062,Control
10_8,42.0,763.0,28536.0,7231.071428571428,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,342.0,16721.0,4477.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.07450157397693,128.985,303705.0,9.423785080376193,6.103357088843577,1.5440330531539896,Control
10_9,26.0,2460.0,29306.0,10054.923076923076,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,888.0,12100.0,3931.923076923077,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.07450157397693,128.985,261427.99999999997,8.276434672659045,8.486817845116951,0.9752105940886956,Control
11_1,16.0,3737.0,17425.0,9582.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0011.tif,1337.852407261247,211.625,1724.0,5691.0,3489.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0011.tif,578.2809160305344,130.315,153316.0,6.0338321796110606,7.162411898346901,0.8424302127895885,Control
11_2,35.0,1689.0,33814.0,12165.171428571428,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0011.tif,1337.852407261247,211.625,810.0,6944.0,3293.942857142857,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0011.tif,578.2809160305344,130.315,425781.0,5.6960946934809975,9.093059415630961,0.6264222450465259,Control
11_3,39.0,1102.0,33864.0,10786.205128205129,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0011.tif,1337.852407261247,211.625,913.0,15983.0,4832.51282051282,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0011.tif,578.2809160305344,130.315,420662.0,8.356687358255575,8.062328153436487,1.0365104470094808,Control
12_1,40.0,246.0,6934.0,3148.1,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0012.tif,879.6931133804661,230.97,383.0,2480.0,1266.275,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0012.tif,434.6628587350237,140.26,125924.0,2.9132348774523162,3.578634357955296,0.8140632951159712,Control
12_2,18.0,861.0,6084.0,2589.3888888888887,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0012.tif,879.6931133804661,230.97,573.0,1593.0,1075.388888888889,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0012.tif,434.6628587350237,140.26,46609.0,2.4740758665659546,2.943513879446481,0.840517819141793,Control
12_3,60.0,376.0,14403.0,4503.05,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0012.tif,879.6931133804661,230.97,301.0,3875.0,1350.8666666666666,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0012.tif,434.6628587350237,140.26,270183.0,3.1078493124487845,5.118887406877354,0.6071337510321697,Control
12_4,69.0,139.0,20494.0,4935.68115942029,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0012.tif,879.6931133804661,230.97,241.0,5905.0,1847.5942028985507,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0012.tif,434.6628587350237,140.26,340562.0,4.250637398087121,5.610685231413894,0.7575968393821229,Control
12_5,22.0,451.0,6734.0,2749.7727272727275,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0012.tif,879.6931133804661,230.97,401.0,1710.0,1035.909090909091,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0012.tif,434.6628587350237,140.26,60495.00000000001,2.383247314766765,3.125831821856555,0.7624361931766567,Control
13_1,44.0,561.0,8214.0,3290.5454545454545,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0013.tif,841.3471216164697,247.0,137.0,1985.0,1071.7727272727273,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0013.tif,394.8144147334868,154.965,144784.0,2.7146241050905155,3.9110438129548366,0.6940919700512348,Control
13_2,57.0,343.0,12837.0,3875.684210526316,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0013.tif,841.3471216164697,247.0,364.0,3837.0,1431.9298245614036,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0013.tif,394.8144147334868,154.965,220914.0,3.626842818107351,4.606522220079641,0.7873277593882198,Control
13_3,12.0,698.0,4530.0,2692.9166666666665,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0013.tif,841.3471216164697,247.0,280.0,1862.0,1045.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0013.tif,394.8144147334868,154.965,32315.0,2.6474463975829745,3.200720127850202,0.8271408595043767,Control
14_1,8.0,404.0,1516.0,1045.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,206.0,917.0,550.75,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.64353214562357,163.655,8362.0,1.4819308083214426,1.3449078651327766,1.1018827733416061,Control
14_2,8.0,758.0,2195.0,1446.5,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,279.0,859.0,535.125,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.64353214562357,163.655,11572.0,1.439887832597389,1.8611903629892956,0.7736381303225511,Control
14_3,5.0,516.0,1314.0,969.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,223.0,625.0,427.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.64353214562357,163.655,4847.0,1.1500267407654736,1.247312781114292,0.9220034927711497,Control
14_4,13.0,357.0,2355.0,1429.076923076923,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,217.0,1022.0,614.3076923076923,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.64353214562357,163.655,18578.0,1.65294869726667,1.8387723451096882,0.8989414604057833,Control
14_5,79.0,210.0,5551.0,2012.6962025316457,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,235.0,2069.0,855.6455696202531,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.64353214562357,163.655,159003.0,2.3023286983640543,2.5897067236619775,0.8890306679624495,Control
14_6,16.0,800.0,2971.0,1727.4375,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,191.0,838.0,507.4375,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.64353214562357,163.655,27639.0,1.365387679614366,2.222668529323416,0.6143010807058992,Control
14_7,5.0,751.0,1318.0,1073.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,302.0,696.0,466.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.64353214562357,163.655,5366.0,1.2544278580834436,1.3808707207467072,0.9084325123535898,Control
14_8,5.0,326.0,1385.0,841.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,215.0,625.0,394.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.64353214562357,163.655,4208.0,1.0617701261255403,1.0828743930119538,0.9805108819429065,Control
15_1,5.0,649.0,996.0,826.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0015.tif,741.8986448334274,242.17,400.0,777.0,595.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0015.tif,366.6110280932457,161.83,4133.0,1.6240646199234436,1.1141683648520344,1.4576473997618173,Control
15_2,19.0,697.0,2679.0,2010.4736842105262,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0015.tif,741.8986448334274,242.17,292.0,1189.0,738.8421052631579,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0015.tif,366.6110280932457,161.83,38199.0,2.015329732730345,2.7099034325125664,0.743690608510641,Control
15_3,47.0,110.0,2897.0,1168.7659574468084,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0015.tif,741.8986448334274,242.17,79.0,1220.0,611.6808510638298,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0015.tif,366.6110280932457,161.83,54932.0,1.6684736797067976,1.5753714683078066,1.0590985766036485,Control
16_1,5.0,230.0,756.0,458.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0016.tif,697.0031628162816,232.005,201.0,526.0,346.8,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0016.tif,339.934997179921,155.57,2293.0,1.0201950457500129,0.6579597116130724,1.5505433353189273,Control
16_2,5.0,435.0,903.0,692.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0016.tif,697.0031628162816,232.005,179.0,601.0,376.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0016.tif,339.934997179921,155.57,3463.0,1.107858864560135,0.9936827218997252,1.1149020106157503,Control
16_3,15.0,467.0,1513.0,1008.5333333333333,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0016.tif,697.0031628162816,232.005,264.0,819.0,485.06666666666666,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0016.tif,339.934997179921,155.57,15128.0,1.4269394757549199,1.4469566095773454,0.9861660441716545,Control
16_4,5.0,746.0,999.0,866.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0016.tif,697.0031628162816,232.005,391.0,632.0,523.8,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0016.tif,339.934997179921,155.57,4331.0,1.5408828286155036,1.2427490235482848,1.2398986435861283,Control
16_5,37.0,209.0,1617.0,814.7837837837837,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0016.tif,697.0031628162816,232.005,163.0,825.0,430.56756756756755,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0016.tif,339.934997179921,155.57,30147.0,1.2666173566697414,1.1689814727548764,1.0835221825071117,Control
